Date,Track URL,Position,Track Name,Artist,Streams,Country
6/13/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,10938,Hungary
5/31/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,12801,Hungary
5/26/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,4273212,Global
5/21/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,4914,Lithuania
5/10/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,5102,Slovakia
5/23/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,542582,United Kingdom
5/10/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,59473,Ireland
5/19/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,609231,United Kingdom
4/18/2018,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,1,One Kiss (with Dua Lipa),Calvin Harris,64362,Ireland
9/26/2018,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,1,Promises (with Sam Smith),Calvin Harris,60290,Ireland
9/21/2018,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,1,Promises (with Sam Smith),Calvin Harris,66337,Ireland
11/28/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,116448,Indonesia
11/24/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,117647,Indonesia
11/18/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,123314,Indonesia
11/5/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,124655,Indonesia
11/14/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,12811,Czech Republic
1/1/2018,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,155633,Philippines
